Vector size,CPU time (s),CPU JIT time(s),CUDA time(s),Numpy sum time(s),CPU JIT speed up,CUDA speed up,Numpy sum speed up
10000.0,0.0006884916656417772,0.016320383331427973,0.007383483331068419,8.908333256840706e-06,0.042185998432767005,0.09324754113613605,77.28624937926348
100000.0,0.007489141668581094,7.217500145391871e-05,0.0012095583321449037,3.390833444427699e-05,103.7636510941071,6.191633317345379,220.8643329529594
1000000.0,0.07168835000387237,0.0006970333342906088,0.00405112499720417,0.0004747666631980489,102.8478072384181,17.695911642654114,150.99701718940528
10000000.0,0.7231677499997508,0.00726583333259138,0.048923233334789984,0.011534650000006271,99.52991169724932,14.78168348054576,62.69524866375291
100000000.0,7.457108425000722,0.07326105833150602,0.1600614916678751,0.12366728333290666,101.78816133473438,46.58902242691888,60.29976744072664
